"CODEST";"FECHA";"HORA";"PREC";"TMED";"TMAX";"TMIN";"HRMED";"HRMIN";"HRMAX";"RADMED";"DPV";"VVMED";
"JU62";"04/06/23";"16:00";"0";"22,01";"22,9";"20,33";"65,4";"61,05";"72,14";"478,63";",919";"2,514"
"JU62";"04/06/23";"17:00";"0";"21,45";"22,14";"20,76";"66,16";"64,42";"68,5";"272,27";",865";"2,407"
"JU62";"04/06/23";"18:00";"0";"20,25";"21,14";"19,24";"66,58";"63,98";"69,63";"87,06";",795";"1,778"
"JU62";"04/06/23";"19:00";"0";"18,66";"19,48";"18,1";"71,29";"69,05";"73,03";"2,87";",618";"1,353"
"JU62";"04/06/23";"20:00";"0";"17,78";"18,38";"17,38";"74,13";"72,52";"75,71";"0";",527";",854"
"JU62";"04/06/23";"21:00";"0";"17";"17,67";"16,62";"77,82";"75,54";"80,2";"0";",43";",45"
"JU62";"04/06/23";"22:00";"0";"16,26";"16,95";"15,24";"83,67";"80,1";"88,7";"0";",303";",479"
"JU62";"04/06/23";"23:00";"0";"14,8";"15,67";"14,01";"90,13";"87";"92,5";"0";",167";",257"
"JU62";"05/06/23";"00:00";"0";"14";"14,44";"13,58";"93,02";"92,3";"94,1";"0";",112";",256"
"JU62";"05/06/23";"01:00";"0";"13,77";"14,25";"13,35";"93,08";"92,2";"94,2";"0";",109";",369"
"JU62";"05/06/23";"02:00";"0";"13,3";"13,73";"12,68";"93,67";"92,8";"94,2";"0";",097";",216"
"JU62";"05/06/23";"03:00";"0";"12,62";"12,87";"12,3";"94,7";"93,6";"95,5";"0";",077";",235"
"JU62";"05/06/23";"04:00";"0";"12,76";"13,45";"12,16";"94,45";"93,4";"95,8";"5,32";",082";",346"
"JU62";"05/06/23";"05:00";"0";"13,2";"14,24";"12,35";"94,38";"91";"95,8";"96,79";",086";",267"
"JU62";"05/06/23";"06:00";"0";"15,66";"17,29";"14,05";"84,16";"76,56";"91,1";"282,25";",287";",517"
"JU62";"05/06/23";"07:00";"0";"17,79";"18,71";"16,81";"75,99";"72,93";"80,8";"492,57";",49";",705"
"JU62";"05/06/23";"08:00";"0";"20,13";"21,43";"18,1";"67,92";"63,27";"75,92";"678,27";",759";",993"
"JU62";"05/06/23";"09:00";"0";"22,06";"23,62";"20,57";"61,82";"56,09";"67,48";"830,15";"1,016";"1,133"
"JU62";"05/06/23";"10:00";"0";"23,02";"24,28";"21,99";"58,97";"54,35";"62,51";"947,83";"1,156";"1,214"
"JU62";"05/06/23";"11:00";"0";"24,06";"25,85";"22,99";"54,28";"47,99";"59,38";"879,63";"1,373";"1,559"
"JU62";"05/06/23";"12:00";"0";"24,93";"25,52";"24,28";"49,93";"46,83";"53,02";"1020,5";"1,579";"2,375"
"JU62";"05/06/23";"13:00";"0";"24,83";"25,42";"24,32";"46,91";"44,8";"49,89";"790,85";"1,664";"3,394"
"JU62";"05/06/23";"14:00";"0";"24,24";"25,19";"23,62";"46,87";"43,84";"48,91";"412,08";"1,609";"2,343"
"JU62";"05/06/23";"15:00";"0";"22,17";"24,19";"20,33";"57,89";"47,92";"64,59";"304,7";"1,139";"3,201"
"JU62";"05/06/23";"16:00";"0";"22,43";"23,14";"22";"59,01";"56,67";"62,72";"265,68";"1,113";"2,166"
"JU62";"05/06/23";"17:00";"0";"22,63";"23,14";"22,1";"58,63";"56,73";"61,05";"270,38";"1,136";"1,451"
"JU62";"05/06/23";"18:00";"0";"21,57";"22,67";"20,52";"62,46";"58,57";"66,16";"101,58";",969";"2,026"
"JU62";"05/06/23";"19:00";"0";"19,86";"20,81";"19,19";"69,5";"65,85";"71,84";"3,38";",708";"1,288"
"JU62";"05/06/23";"20:00";"0";"18,83";"19,52";"18,14";"74,1";"71,12";"77,24";"0";",564";",591"
"JU62";"05/06/23";"21:00";"0";"17,32";"18,38";"16,38";"81,98";"77,07";"86,4";"0";",359";",258"
"JU62";"05/06/23";"22:00";"0";"16,34";"16,9";"15,62";"86,92";"84,6";"88,9";"0";",244";",362"
"JU62";"05/06/23";"23:00";"0";"15,36";"16,1";"14,72";"90,52";"88,6";"93";"0";",166";",245"
"JU62";"06/06/23";"00:00";"0";"14,85";"15,24";"14,34";"92,88";"92,2";"93,5";"0";",12";",393"
"JU62";"06/06/23";"01:00";"0";"14,48";"15,1";"13,82";"93,6";"92,8";"94,7";"0";",105";",251"
"JU62";"06/06/23";"02:00";"0";"13,65";"14,2";"13,15";"94,73";"93,9";"95,6";"0";",082";",299"
"JU62";"06/06/23";"03:00";"0";"13,27";"13,73";"12,92";"95,6";"95,1";"96,3";"0";",067";",297"
"JU62";"06/06/23";"04:00";"0";"13";"13,4";"12,63";"95,95";"95,5";"96,4";"6,76";",06";",313"
"JU62";"06/06/23";"05:00";"0";"13,87";"15,24";"12,83";"96,35";"95,4";"96,8";"106,76";",058";",126"
"JU62";"06/06/23";"06:00";"0";"16,27";"18,05";"14,81";"89,57";"79,56";"95,8";"294,75";",199";",449"
"JU62";"06/06/23";"07:00";"0";"18,58";"19,81";"17,71";"72,16";"61,09";"80,7";"505,33";",599";",775"
"JU62";"06/06/23";"08:00";"0";"20,63";"21,48";"19,52";"59,51";"53,13";"64,15";"696,28";",986";"1,021"
"JU62";"06/06/23";"09:00";"0";"21,93";"23,52";"20,62";"49,64";"44,79";"54,49";"832,78";"1,33";",991"
"JU62";"06/06/23";"10:00";"0";"23,91";"25,32";"22,23";"45,42";"41,63";"48,77";"925";"1,622";"1,123"
"JU62";"06/06/23";"11:00";"0";"24,67";"26,09";"23,66";"46,19";"41,67";"50,06";"969,33";"1,674";"1,369"
"JU62";"06/06/23";"12:00";"0";"26,21";"27,37";"25,14";"40,71";"36,73";"44,66";"890,05";"2,021";"1,749"
"JU62";"06/06/23";"13:00";"0";"26,5";"27,51";"25,7";"40,34";"37";"43,97";"753,75";"2,066";"1,955"
"JU62";"06/06/23";"14:00";"0";"26,38";"27,09";"25,66";"42,21";"39,35";"45,1";"785,15";"1,987";"2,422"
"JU62";"06/06/23";"15:00";"0";"26,09";"26,9";"25,42";"40,21";"37,31";"44,32";"672,75";"2,02";"2,59"
"JU62";"06/06/23";"16:00";"0";"25,16";"26,09";"24,43";"40,36";"38,77";"42,45";"489,85";"1,907";"2,476"
"JU62";"06/06/23";"17:00";"0";"23,81";"24,86";"22,67";"41,76";"40,24";"44,32";"273,25";"1,719";"2,313"
"JU62";"06/06/23";"18:00";"0";"21,73";"22,95";"20,71";"49,24";"43,71";"55,31";"77,14";"1,324";"2,055"
"JU62";"06/06/23";"19:00";"0";"20,3";"21";"19,38";"57,97";"52,45";"66,94";"4,45";"1,004";"1,567"
"JU62";"06/06/23";"20:00";"0";"18,98";"19,71";"18,57";"69,23";"66,16";"71,84";"0";",675";"1,731"
"JU62";"06/06/23";"21:00";"0";"18,36";"18,95";"17,48";"67,89";"65,54";"73,23";"0";",678";",663"
"JU62";"06/06/23";"22:00";"0";"17,14";"17,62";"16,71";"73,55";"71,94";"75,51";"0";",517";",261"
"JU62";"06/06/23";"23:00";"0";"16,94";"17,33";"16,29";"74,47";"72,93";"80,1";"0";",493";",318"
"JU62";"07/06/23";"00:00";"0";"16,3";"16,95";"15,95";"77,4";"71,29";"81,5";"0";",419";",167"
"JU62";"07/06/23";"01:00";"0";"16,62";"17,14";"16,1";"72,47";"69,52";"77,25";"0";",521";",178"
"JU62";"07/06/23";"02:00";"0";"16,46";"16,9";"16";"73,73";"69,97";"78,78";"0";",492";",716"
"JU62";"07/06/23";"03:00";"0";"16,46";"16,95";"15,95";"76,89";"69,93";"84,5";"0";",434";",233"
"JU62";"07/06/23";"04:00";"0";"16,12";"16,34";"15,9";"86,25";"84,5";"88,6";"1,35";",252";",032"
"JU62";"07/06/23";"05:00";",1";"15,97";"16,24";"15,67";"89,37";"87,4";"90,6";"25,29";",193";",086"
"JU62";"07/06/23";"06:00";"0";"16,4";"17,24";"15,86";"85,7";"79,97";"90,1";"106,14";",268";",12"
"JU62";"07/06/23";"07:00";"0";"17,09";"17,62";"16,67";"81,88";"74,49";"85";"174,17";",354";",555"
"JU62";"07/06/23";"08:00";"0";"18,06";"19,1";"17,29";"72,62";"66,39";"78,71";"259,03";",568";",568"
"JU62";"07/06/23";"09:00";",1";"18,83";"19,19";"18,48";"67,1";"61,46";"74,39";"207,57";",715";",753"
"JU62";"07/06/23";"10:00";",3";"18,07";"18,86";"17,33";"74,56";"67,62";"83,7";"178,47";",528";",649"
"JU62";"07/06/23";"11:00";",9";"17,19";"17,67";"16,81";"81,23";"76,87";"85";"204,2";",368";",236"
"JU62";"07/06/23";"12:00";",2";"17,44";"18,05";"16,76";"81,43";"78,5";"84,3";"221,72";",37";",578"
"JU62";"07/06/23";"13:00";",6";"17,23";"17,62";"16,9";"84,6";"79,42";"88,3";"234,42";",302";",843"
"JU62";"07/06/23";"14:00";",6";"17,18";"17,76";"16,62";"85,2";"81,5";"87,7";"161,92";",291";",764"
"JU62";"07/06/23";"15:00";",1";"16,7";"17,05";"16,43";"86,37";"84,2";"89,1";"112,57";",259";"1,399"
"JU62";"07/06/23";"16:00";"0";"17,01";"17,52";"16,52";"84,32";"82,2";"87";"135,6";",304";"1,118"
"JU62";"07/06/23";"17:00";"0";"17,5";"17,95";"17,14";"80,66";"77,48";"84,7";"138,55";",386";",697"
"JU62";"07/06/23";"18:00";"0";"17,73";"18";"17,43";"80";"78,3";"82,1";"55,35";",406";",405"
"JU62";"07/06/23";"19:00";"0";"17,39";"17,71";"17,14";"82,68";"80,6";"85,2";"2,73";",344";",596"
"JU62";"07/06/23";"20:00";"0";"17,26";"17,48";"17,05";"85,55";"84,6";"86,7";"0";",284";",48"
"JU62";"07/06/23";"21:00";"0";"17,28";"17,52";"17";"87,63";"85,3";"90,1";"0";",244";",417"
"JU62";"07/06/23";"22:00";"0";"16,84";"17,29";"16,48";"91,57";"90";"92,9";"0";",162";",61"
"JU62";"07/06/23";"23:00";"0";"16,62";"16,86";"16,43";"91,68";"90,2";"93";"0";",157";",913"
"JU62";"08/06/23";"00:00";"0";"16,55";"16,86";"16,33";"90,77";"90,1";"91,3";"0";",174";",747"
"JU62";"08/06/23";"01:00";"0";"16,59";"16,86";"16,29";"90,98";"89,7";"93,1";"0";",17";",444"
"JU62";"08/06/23";"02:00";"0";"16,32";"16,62";"16,1";"93,72";"92,9";"94,2";"0";",117";",46"
"JU62";"08/06/23";"03:00";"0";"16,18";"16,43";"16";"93,63";"93,1";"94,1";"0";",117";",221"
"JU62";"08/06/23";"04:00";"0";"15,8";"16,33";"15,43";"94,1";"93,3";"94,6";"4,22";",106";",343"
"JU62";"08/06/23";"05:00";"0";"15,97";"16,52";"15,48";"93,5";"91,8";"94,5";"59,56";",118";",287"
"JU62";"08/06/23";"06:00";"0";"16,83";"17,67";"16,24";"89,37";"83,7";"92,5";"196,48";",205";",842"
"JU62";"08/06/23";"07:00";"0";"18,05";"19,33";"17,24";"79,66";"72,96";"85,5";"315,6";",423";",512"
"JU62";"08/06/23";"08:00";"0";"19,59";"20,52";"18,86";"73,81";"70,24";"78,16";"472,08";",598";",568"
"JU62";"08/06/23";"09:00";"0";"21,51";"22,52";"20,38";"67,32";"63,47";"72,69";"569,02";",84";"1,272"
"JU62";"08/06/23";"10:00";",5";"22,71";"23,43";"22,19";"65,88";"62,01";"71,29";"403,77";",942";"1,155"
"JU62";"08/06/23";"11:00";"0";"22,12";"23,48";"21,48";"69,19";"65";"73,98";"418,88";",822";"1,218"
"JU62";"08/06/23";"12:00";"0";"23,35";"24,29";"22,48";"65,04";"60,51";"68,84";"561,47";"1,004";"1,444"
"JU62";"08/06/23";"13:00";"0";"23,98";"24,52";"23,33";"59,79";"57,17";"63,6";"419,55";"1,198";"2,07"
"JU62";"08/06/23";"14:00";"0";"23,43";"24,43";"22,71";"63,98";"59,49";"67,82";"494,72";"1,04";"2,442"
"JU62";"08/06/23";"15:00";"0";"23,66";"24,28";"22,9";"62,56";"58,7";"68,06";"501,1";"1,095";"2,015"
"JU62";"08/06/23";"16:00";"0";"22,93";"23,71";"21,71";"64,63";"58,6";"72,79";"94,61";",992";"1,427"
"JU62";"08/06/23";"17:00";",6";"20,76";"21,95";"19,62";"79,72";"72,21";"88,3";"12,13";",504";",951"
"JU62";"08/06/23";"18:00";"4,7";"18,84";"19,9";"18,05";"91,27";"88";"93,8";"3,38";",191";"1,312"
"JU62";"08/06/23";"19:00";"1";"18,08";"18,48";"17,48";"95,17";"93,7";"95,8";",79";",101";"1,022"
"JU62";"08/06/23";"20:00";"0";"17,57";"17,86";"17,33";"94,4";"93,5";"95,5";"0";",112";",93"
"JU62";"08/06/23";"21:00";"0";"17,11";"17,62";"16,62";"93,82";"92,9";"94,8";"0";",12";",435"
"JU62";"08/06/23";"22:00";"0";"16,77";"17,14";"16,48";"94,93";"94,3";"95,4";"0";",097";",224"
"JU62";"08/06/23";"23:00";"0";"17,21";"17,67";"16,67";"95,42";"95,1";"95,8";"0";",09";",264"
"JU62";"09/06/23";"00:00";"0";"17,37";"17,71";"17,1";"95,25";"94,9";"95,5";"0";",094";",181"
"JU62";"09/06/23";"01:00";"0";"17,06";"17,38";"16,67";"95,68";"95,3";"96,1";"0";",084";",042"
"JU62";"09/06/23";"02:00";"0";"16,6";"17,05";"16,19";"95,95";"95,6";"96,3";"0";",077";",192"
"JU62";"09/06/23";"03:00";",1";"16,28";"16,67";"15,86";"96,1";"95,9";"96,4";"0";",072";",275"
"JU62";"09/06/23";"04:00";"0";"16,21";"16,71";"15,67";"96,33";"95,8";"96,9";"2,03";",068";",444"
"JU62";"09/06/23";"05:00";"0";"16,67";"17,05";"16,38";"95,35";"94,3";"96";"25,79";",088";",549"
"JU62";"09/06/23";"06:00";"0";"16,81";"17,14";"16,43";"94,67";"93,6";"95,3";"132,87";",102";"1,356"
"JU62";"09/06/23";"07:00";"0";"18,16";"19,67";"16,76";"89,93";"84,5";"94,6";"418,42";",212";"1,534"
"JU62";"09/06/23";"08:00";"0";"20,7";"22,33";"19,29";"76,18";"62,48";"86,7";"697,48";",591";"1,4"
"JU62";"09/06/23";"09:00";"0";"22,63";"23,57";"21,95";"63,74";"54,32";"71,09";"831,7";",997";"1,749"
"JU62";"09/06/23";"10:00";"0";"24";"24,85";"23,04";"55,32";"48,74";"62,52";"930,83";"1,334";"1,567"
"JU62";"09/06/23";"11:00";"0";"25,24";"26,28";"24,47";"49,52";"42,34";"59,11";"983,73";"1,623";"1,526"
"JU62";"09/06/23";"12:00";"0";"25,78";"26,66";"24,85";"46,35";"40,88";"53,97";"955,55";"1,781";"1,386"
"JU62";"09/06/23";"13:00";"0";"25,97";"27,18";"25,04";"44,42";"38,87";"49,89";"746,95";"1,866";"1,19"
"JU62";"09/06/23";"14:00";"0";"26,73";"27,42";"25,94";"39,33";"35,03";"44,86";"662,98";"2,13";"1,002"
"JU62";"09/06/23";"15:00";"0";"26,51";"27,71";"25,85";"39,42";"34,42";"44,8";"375,25";"2,1";"1,205"
"JU62";"09/06/23";"16:00";"0";"26,99";"27,86";"26,28";"36,8";"33,26";"39,93";"520,22";"2,252";"1,63"
"JU62";"09/06/23";"17:00";"0";"26,3";"26,9";"25,62";"40,55";"36,94";"44,22";"332,43";"2,035";"1,183"
"JU62";"09/06/23";"18:00";"0";"24,45";"26";"23,24";"47";"42,21";"52,59";"97,48";"1,628";"1,029"
"JU62";"09/06/23";"19:00";"0";"22,55";"23,48";"21,67";"55,75";"52,07";"61,22";"6,09";"1,211";",489"
"JU62";"09/06/23";"20:00";"0";"21,48";"22";"21,05";"61,27";"58,16";"64,52";"0";",992";",383"
"JU62";"09/06/23";"21:00";"0";"20,92";"21,48";"20,52";"61,73";"58,91";"65,07";"0";",947";",293"
"JU62";"09/06/23";"22:00";"0";"20,26";"20,95";"19,52";"67,87";"61,63";"75,68";"0";",764";",218"
"JU62";"09/06/23";"23:00";"0";"18,86";"20";"18,05";"71,84";"67,72";"75,75";"0";",616";",46"
"JU62";"10/06/23";"00:00";"0";"18,18";"18,9";"17,62";"74,19";"70,07";"77,52";"0";",54";",42"
"JU62";"10/06/23";"01:00";"0";"18,49";"18,9";"17,9";"71,21";"69,29";"74,69";"0";",613";",605"
"JU62";"10/06/23";"02:00";"0";"18,46";"18,81";"18,19";"70,91";"69,73";"72,65";"0";",618";",778"
"JU62";"10/06/23";"03:00";"0";"18,06";"18,62";"17,67";"73,28";"70,44";"75,27";"0";",554";",466"
"JU62";"10/06/23";"04:00";"0";"17,72";"18,19";"17,29";"76,71";"73,74";"79,93";"2,67";",473";",327"
"JU62";"10/06/23";"05:00";"0";"17,51";"18,24";"17,05";"80,53";"78,37";"82,9";"58,69";",39";",374"
"JU62";"10/06/23";"06:00";"0";"18,96";"20,1";"18";"73,63";"67,52";"79,39";"208,77";",58";"1,064"
"JU62";"10/06/23";"07:00";"0";"20,87";"22,33";"19,43";"64,91";"60,24";"71,22";"480,63";",869";"1,632"
"JU62";"10/06/23";"08:00";"0";"22,71";"23,29";"21,86";"59,09";"55,41";"63,13";"675,78";"1,13";"1,562"
"JU62";"10/06/23";"09:00";"0";"24,13";"25,52";"22,85";"53,53";"47,86";"60,17";"840,83";"1,401";"1,372"
"JU62";"10/06/23";"10:00";"0";"25,82";"26,75";"25,04";"47,2";"41,32";"53,02";"952,33";"1,757";",869"
"JU62";"10/06/23";"11:00";"0";"26,63";"27,9";"25,42";"43,47";"39,15";"48,74";"820,03";"1,974";",906"
"JU62";"10/06/23";"12:00";"0";"27,7";"28,85";"26,9";"39,28";"33,19";"43,91";"1036,17";"2,256";"1,239"
"JU62";"10/06/23";"13:00";"0";"28,24";"29,38";"27,57";"34,02";"30,14";"37,72";"1033,33";"2,53";"1,624"
"JU62";"10/06/23";"14:00";"0";"28,73";"29,43";"27,99";"30,86";"28,16";"33,81";"900,67";"2,726";"1,908"
"JU62";"10/06/23";"15:00";"0";"29,04";"30,05";"28,61";"29,15";"27,18";"31,84";"715,3";"2,846";"1,65"
"JU62";"10/06/23";"16:00";"0";"28,24";"29,05";"26,48";"34,03";"26,73";"44,93";"374,73";"2,537";"2,201"
"JU62";"10/06/23";"17:00";"0";"25,94";"26,81";"25,24";"46,22";"44,15";"47,59";"127,17";"1,802";"2,457"
"JU62";"10/06/23";"18:00";"0";"24,94";"25,62";"24,19";"48,37";"46,77";"50,41";"61,39";"1,631";"1,811"
"JU62";"10/06/23";"19:00";"0";"23,63";"24,48";"22,9";"52,07";"50,07";"54,25";"4,57";"1,399";"1,535"
"JU62";"10/06/23";"20:00";"0";"22,73";"23,29";"22,19";"54,39";"53,16";"55,48";"0";"1,26";"1,289"
"JU62";"10/06/23";"21:00";"0";"21,93";"22,57";"21,33";"56,81";"54,42";"59,12";"0";"1,138";",962"
"JU62";"10/06/23";"22:00";"0";"20,32";"21,62";"18,95";"66,16";"58,91";"73,37";"0";",815";",415"
"JU62";"10/06/23";"23:00";"0";"18,36";"19,33";"17,81";"77,61";"71,9";"81";"0";",474";",472"
"JU62";"11/06/23";"00:00";"0";"17,95";"18,52";"17,33";"80,82";"78,57";"83,7";"0";",395";",363"
"JU62";"11/06/23";"01:00";"0";"17,22";"17,76";"16,9";"84,95";"83";"86,4";"0";",296";",378"
"JU62";"11/06/23";"02:00";"0";"16,35";"17,14";"15,81";"88,73";"85,2";"90,7";"0";",21";",33"
"JU62";"11/06/23";"03:00";"0";"15,93";"16,34";"15,52";"90,52";"89,4";"91,5";"0";",172";",321"
"JU62";"11/06/23";"04:00";"0";"15,63";"15,91";"15,43";"90,92";"89,6";"91,7";"4,17";",161";",269"
"JU62";"11/06/23";"05:00";"0";"16,04";"16,62";"15,53";"91,25";"89,1";"92,3";"43,23";",16";",134"
"JU62";"11/06/23";"06:00";"0";"17,57";"18,81";"16,33";"86,13";"81,4";"90";"126,87";",281";",084"
"JU62";"11/06/23";"07:00";"0";"19,23";"20,1";"18,52";"78,59";"75,61";"82,6";"223,42";",478";",262"
"JU62";"11/06/23";"08:00";"0";"22,49";"24,38";"19,86";"59,97";"46,53";"76,73";"710,75";"1,108";",563"
"JU62";"11/06/23";"09:00";"0";"24,79";"26,28";"23,76";"46,77";"40,44";"50,51";"861";"1,668";"1,045"
"JU62";"11/06/23";"10:00";"0";"26,86";"28,33";"25,52";"36,72";"30,81";"43,26";"966,83";"2,241";"1,209"
"JU62";"11/06/23";"11:00";"0";"27,88";"29,38";"26,71";"32,19";"28,81";"36,63";"1016,83";"2,547";"1,374"
"JU62";"11/06/23";"12:00";"0";"28,15";"28,71";"27,43";"34,63";"28,77";"38,03";"996,17";"2,492";"1,849"
"JU62";"11/06/23";"13:00";"0";"28,59";"29,52";"27,76";"31,13";"26,73";"37,76";"841,93";"2,695";"1,878"
"JU62";"11/06/23";"14:00";"0";"27,75";"28,38";"27,24";"28,75";"25,99";"30,88";"395,93";"2,654";"2,367"
"JU62";"11/06/23";"15:00";"0";"28,18";"28,95";"27,24";"30,52";"27,59";"34,29";"623,62";"2,654";"1,88"
"JU62";"11/06/23";"16:00";"0";"28,54";"29";"28,19";"32,19";"31,05";"33,57";"507,73";"2,644";"1,691"
"JU62";"11/06/23";"17:00";"0";"28,17";"28,81";"27,57";"35,3";"32,21";"37,82";"306,88";"2,47";"1,661"
"JU62";"11/06/23";"18:00";"0";"26,7";"27,95";"25,48";"42,4";"37,31";"48,67";"79,45";"2,024";"1,616"
"JU62";"11/06/23";"19:00";"0";"24,7";"25,67";"24";"52,6";"48,57";"54,66";"5,32";"1,476";"1,044"
"JU62";"11/06/23";"20:00";"0";"22,71";"24,33";"21,67";"61,11";"54,25";"66,05";"0";"1,08";",243"
"JU62";"11/06/23";"21:00";"0";"20,92";"22,33";"19,76";"72,33";"65,75";"75,41";"0";",688";"4,181"
"JU62";"11/06/23";"22:00";"0";"19,51";"20,1";"18,9";"78,45";"73,67";"83";"0";",49";"3,589"
"JU62";"11/06/23";"23:00";"0";"18,78";"19,29";"18,33";"83,22";"82,1";"83,9";"0";",363";"2,347"
"JU62";"12/06/23";"00:00";"0";"18,05";"18,67";"17,52";"82,32";"81,5";"83,8";"0";",366";",864"
"JU62";"12/06/23";"01:00";"0";"17,65";"18,1";"17,33";"84";"81,8";"85,8";"0";",323";",418"
"JU62";"12/06/23";"02:00";"0";"17,23";"17,62";"16,76";"85,72";"85";"86,8";"0";",28";",317"
"JU62";"12/06/23";"03:00";"0";"15,83";"16,95";"15,29";"90,3";"86";"93,1";"0";",175";",16"
"JU62";"12/06/23";"04:00";"0";"15,43";"15,77";"15,19";"93,1";"92,2";"94,3";"3,86";",121";",309"
"JU62";"12/06/23";"05:00";"0";"16,19";"17,1";"15,38";"93,27";"89,7";"94,8";"69,4";",124";",195"
"JU62";"12/06/23";"06:00";"0";"18,3";"19,67";"16,81";"84,33";"79,18";"90,1";"251,53";",332";",219"
"JU62";"12/06/23";"07:00";"0";"20,79";"22,71";"19,33";"74,01";"66,5";"80,2";"473,25";",644";",554"
"JU62";"12/06/23";"08:00";"0";"23,18";"25,05";"22,19";"64,65";"57,21";"69,46";"680,83";"1,008";",648"
"JU62";"12/06/23";"09:00";"0";"25,14";"26,81";"24,14";"55,67";"48,77";"59,73";"825,67";"1,42";"1,033"
"JU62";"12/06/23";"10:00";"0";"26,48";"27,47";"25,47";"52,12";"46,12";"56,5";"891,67";"1,656";"1,322"
"JU62";"12/06/23";"11:00";"0";"26,61";"27,81";"25,57";"53,69";"50,34";"58,3";"914,97";"1,616";"1,315"
"JU62";"12/06/23";"12:00";"0";"27,74";"29,02";"26,62";"48,53";"44,35";"53,4";"991,5";"1,918";"1,392"
"JU62";"12/06/23";"13:00";"0";"28,23";"28,95";"27,76";"46,4";"38,74";"49,93";"756,55";"2,055";"2,408"
"JU62";"12/06/23";"14:00";"0";"28,49";"29,33";"27,86";"42,05";"38,47";"46,5";"821,87";"2,253";"2,05"
"JU62";"12/06/23";"15:00";"0";"28,05";"28,9";"27,38";"42,98";"40,37";"49,15";"506,27";"2,162";"1,978"
"JU62";"12/06/23";"16:00";"0";"27,54";"28,52";"26,81";"47,89";"43,57";"51,22";"399,73";"1,919";"1,67"
"JU62";"12/06/23";"17:00";"0";"26,85";"27,76";"26,24";"50,92";"48,37";"53,61";"264";"1,736";"1,476"
"JU62";"12/06/23";"18:00";"0";"25,37";"26,48";"24,24";"55,85";"52,76";"59,05";"65,21";"1,432";"1,662"
"JU62";"12/06/23";"19:00";"0";"23,53";"24,43";"22,71";"63,69";"58,61";"67,93";"4,56";"1,055";"1,298"
"JU62";"12/06/23";"20:00";"0";"22,24";"23,1";"21,19";"71,28";"67,72";"75,65";"0";",772";",585"
"JU62";"12/06/23";"21:00";"0";"21,03";"21,48";"20,48";"75,77";"74,35";"77,65";"0";",604";",507"
"JU62";"12/06/23";"22:00";"0";"20,15";"20,76";"19,62";"80,01";"77,38";"83";"0";",472";",453"
"JU62";"12/06/23";"23:00";"0";"19,13";"20,05";"18,29";"85,33";"82";"88,9";"0";",326";",224"
"JU62";"13/06/23";"00:00";"0";"18,04";"18,76";"17,57";"89,85";"87,6";"92,2";"0";",211";",342"
"JU62";"13/06/23";"01:00";"0";"18,34";"18,57";"18,14";"88,07";"87,2";"89,4";"0";",252";",522"
"JU62";"13/06/23";"02:00";"0";"18,19";"18,52";"17,9";"89,37";"88,7";"89,9";"0";",223";",428"
"JU62";"13/06/23";"03:00";"0";"17,49";"18,19";"16,67";"91,27";"89,5";"92,8";"0";",175";",158"
"JU62";"13/06/23";"04:00";"0";"16,88";"18,29";"16,43";"91,2";"76,87";"94,2";"4,24";",172";",527"
"JU62";"13/06/23";"05:00";"0";"18,85";"19,81";"18,05";"73,47";"69,46";"76,9";"93,01";",578";",977"
"JU62";"13/06/23";"06:00";"0";"20,46";"21,52";"19,57";"66,79";"60,58";"70,82";"300,73";",8";"1,216"
"JU62";"13/06/23";"07:00";"0";"21,96";"22,95";"21,1";"60,06";"56,09";"65,03";"504,08";"1,055";"1,692"
"JU62";"13/06/23";"08:00";"0";"23,28";"24,62";"22,43";"55,46";"50,37";"58,98";"696,48";"1,274";"1,43"
"JU62";"13/06/23";"09:00";"0";"24,69";"25,71";"23,38";"50,9";"46,56";"56,19";"851,87";"1,528";"1,037"
"JU62";"13/06/23";"10:00";"0";"25,79";"26,76";"24,66";"45,63";"42,11";"50,03";"850,52";"1,806";"1,382"
"JU62";"13/06/23";"11:00";"0";"26,58";"27,86";"25,43";"41,8";"38,3";"46,29";"862,43";"2,027";"1,512"
"JU62";"13/06/23";"12:00";"0";"23,79";"26";"22,76";"43,69";"35,99";"51,7";"404,32";"1,663";"3,309"
"JU62";"13/06/23";"13:00";"0";"23,71";"27,1";"22";"52,81";"40,58";"58,95";"557,23";"1,395";"1,326"
"JU62";"13/06/23";"14:00";"0";"26,58";"27,86";"25,9";"41,36";"38,3";"44,29";"849,67";"2,041";"1,689"
"JU62";"13/06/23";"15:00";"0";"24,69";"27,76";"21,38";"44,48";"37,58";"51,8";"421,67";"1,767";"3"
"JU62";"13/06/23";"16:00";"0";"22,43";"23,29";"21,48";"48,65";"46,67";"53,16";"337,67";"1,393";"2,769"
"JU62";"13/06/23";"17:00";"0";"21,75";"22,95";"21,38";"49,74";"46,87";"51,46";"94,88";"1,309";"2,32"
"JU62";"13/06/23";"18:00";"0";"20,85";"21,86";"19,9";"49,58";"44,22";"55,24";"28,1";"1,245";"1,143"
"JU62";"13/06/23";"19:00";"0";"19,8";"20,24";"19,14";"55,08";"52,86";"57,24";"9,19";"1,037";",767"
"JU62";"13/06/23";"20:00";"0";"18,26";"19,43";"17,43";"63,69";"55,27";"68,57";"0";",764";",76"
"JU62";"13/06/23";"21:00";"0";"16,67";"17,62";"15,86";"72,69";"68,4";"76,67";"0";",519";",335"
